"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test updating from stable channel.","0","test_upgrade_from_stable","tests.integration","2026-04-20","skipped","2026-04-20","","test_upgrade_data_integrator","",""
"Test that the pre-upgrade-check action runs successfully.","","test_pre_upgrade_check","tests.integration","","unknown","","","test_upgrade_from_stable","",""
"Test admin permissions.","2039","test_database_admin_permissions","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"Check we can read things in readonly.","1018","test_readonly_reads","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"Test that the pgbouncer and postgres charms can relate to one another.","606287","test_scaled_relations","tests.integration.relations","2026-04-20","passed","2026-04-20","","test_peers","",""
"","","test_upgrade_from_stable","tests.integration","","unknown","","","test_upgrade_from_stable","",""
"Test that we can exit relations with multiple units without breaking anything.","78413","test_exit_relations","tests.integration.relations","2026-04-20","passed","2026-04-20","","test_peers","",""
"Rejoins the TLS relation and check through the test app the it is on.

    Args:
        ops_test: The ops test framework
    ","36903","test_add_tls","tests.integration","2026-04-20","passed","2026-04-20","","test_tls","",""
"Verify that logs will be rotated.","949","test_logrotate","tests.integration","2026-04-20","passed","2026-04-20","","test_charm","",""
"Build and deploy pgbouncer charm.","67492","test_build_and_deploy","tests.integration","2026-04-20","passed","2026-04-20","","test_charm","",""
"Check version is accurate.","1232","test_database_version","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"Tests deploying and relating to the Indico charm.","278876","test_indico_database","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","","test_deploy_stable","tests.integration","","unknown","","","test_upgrade_from_stable","",""
"Test that there is a read-only endpoint in a standalone cluster.","94119","test_no_read_only_endpoint_in_standalone_cluster","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","330150","test_deploy_latest","tests.integration","2026-04-20","passed","2026-04-20","","test_upgrade","",""
"","215724","test_fail_and_rollback","tests.integration","2026-04-20","passed","2026-04-20","","test_upgrade","",""
"Test the expose-external config option.","383621","test_expose_external","tests.integration","2026-04-20","passed","2026-04-20","","test_expose_external","",""
"Removes the TLS relation and check through the test app the it is off.

    Args:
        ops_test: The ops test framework
    ","27847","test_remove_tls","tests.integration","2026-04-20","passed","2026-04-20","","test_tls","",""
"Tests that the connection is possible after the pod is deleted.","123673","test_connection_is_possible_after_pod_deletion","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"Check these relations all work when scaling pgbouncer.","154732","test_scaling","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"","66142","test_deploy_at_scale","tests.integration.relations","2026-04-20","passed","2026-04-20","","test_peers","",""
"Check we can't write in readonly.","1019","test_cant_write_in_readonly","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"","198921","test_multiple_pgb_can_connect_to_one_backend","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"","113757","test_legacy_relation_compatibility","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"Test the deployment of the charm.","335966","test_trust","tests.integration","2026-04-20","passed","2026-04-20","","test_trust","",""
"Scale up PGB while TLS is enabled.

    Args:
        ops_test: The ops test framework
    ","117397","test_scale_up_pgb","tests.integration","2026-04-20","passed","2026-04-20","","test_tls","",""
"Scale down PGB while TLS is enabled.

    Args:
        ops_test: The ops test framework
    ","68659","test_scale_down_pgb","tests.integration","2026-04-20","passed","2026-04-20","","test_tls","",""
"Build and deploy pgbouncer charm.","360876","test_build_and_deploy","tests.integration","2026-04-20","passed","2026-04-20","","test_tls","",""
"Test data is replicated to new units after a scale up.","90402","test_scaling","tests.integration.relations","2026-04-20","passed","2026-04-20","","test_peers","",""
"Test that the pre-upgrade-check action runs successfully.","2330","test_pre_upgrade_check","tests.integration","2026-04-20","passed","2026-04-20","","test_upgrade","",""
"Test that the pgbouncer and postgres charms can relate to one another.","446700","test_relate_pgbouncer_to_postgres","tests.integration.relations","2026-04-20","passed","2026-04-20","","test_backend_database","",""
"","175007","test_pgbouncer_stable_when_deleting_postgres","tests.integration.relations","2026-04-20","passed","2026-04-20","","test_backend_database","",""
"Test basic functionality of database relation interface.","319109","test_database_relation_with_charm_libraries","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"Test that the pgbouncer and postgres charms can relate to one another.","784674","test_create_db_legacy_relation","tests.integration.relations","2026-04-20","passed","2026-04-20","","test_db","",""
"Test we have the correct pebble services.","515","test_multiple_pebble_services","tests.integration","2026-04-20","passed","2026-04-20","","test_charm","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PgBouncer to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","193249","test_mattermost_db","tests.integration","2026-04-20","passed","2026-04-20","","test_tls","",""
"Test that there is read-only endpoint in a scaled up cluster.","76472","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"Test endpoints when pgbouncer-k8s is related to a TLS operator.","140348","test_expose_external_with_tls","tests.integration","2026-04-20","passed","2026-04-20","","test_expose_external","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","135359","test_deploy_stable","tests.integration","2026-04-20","broken","2026-04-20","","test_upgrade_data_integrator","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","275657","test_config_parameters","tests.integration","2026-04-20","passed","2026-04-20","","test_config","",""
"Test that the pre-upgrade-check action runs successfully.","0","test_pre_upgrade_check","tests.integration","2026-04-20","skipped","2026-04-20","","test_upgrade_data_integrator","",""
"Test updating charm config updates pgbouncer config & relation data.","23308","test_config_updates","tests.integration","2026-04-20","passed","2026-04-20","","test_charm","",""
"Test that an application can request additional databases using the same interface.","67734","test_an_application_can_request_multiple_databases","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"Test that two different applications connect to the database with different credentials.","106756","test_each_relation_has_unique_credentials","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"Test the relation blocks with extensions.","161392","test_extensions_blocking","tests.integration.relations","2026-04-20","passed","2026-04-20","","test_db","",""
"","296929","test_tls_encrypted_connection_to_postgres","tests.integration.relations","2026-04-20","passed","2026-04-20","","test_backend_database","",""
"Test that the charm can be related to the data integrator without extra user roles.","102106","test_relation_with_data_integrator","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"","193711","test_upgrade_from_edge","tests.integration","2026-04-20","passed","2026-04-20","","test_upgrade","",""
"Test that the user is removed when the relation is broken.","45487","test_relation_broken","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
"Check we can update and delete things.","1022","test_database_usage","tests.integration.relations.pgbouncer_provider","2026-04-20","passed","2026-04-20","","test_pgbouncer_provider","",""
