"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 12 01:44:24 UTC 2024","Sun May 12 01:50:27 UTC 2024","363157","tests.integration.relations","test_backend_database","","","","test_tls_encrypted_connection_to_postgres",""
"skipped","Sun May 12 01:58:06 UTC 2024","Sun May 12 01:58:06 UTC 2024","0","tests.integration","test_node_port","","","","test_node_port_and_clusterip_setup","Test the nodeport."
"passed","Sun May 12 01:43:29 UTC 2024","Sun May 12 01:43:31 UTC 2024","2152","tests.integration","test_upgrade_from_stable","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Sun May 12 01:48:05 UTC 2024","Sun May 12 01:49:41 UTC 2024","96043","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_legacy_relation_compatibility",""
"passed","Sun May 12 01:46:45 UTC 2024","Sun May 12 01:48:45 UTC 2024","119797","tests.integration.relations","test_peers","","","","test_scaling","Test data is replicated to new units after a scale up."
"passed","Sun May 12 01:43:25 UTC 2024","Sun May 12 01:43:26 UTC 2024","1020","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_cant_write_in_readonly","Check we can't write in readonly."
"passed","Sun May 12 01:47:33 UTC 2024","Sun May 12 01:48:05 UTC 2024","32221","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_an_application_can_request_multiple_databases","Test that an application can request additional databases using the same interface."
"passed","Sun May 12 01:43:21 UTC 2024","Sun May 12 01:43:22 UTC 2024","1019","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_usage","Check we can update and delete things."
"passed","Sun May 12 01:37:43 UTC 2024","Sun May 12 01:43:21 UTC 2024","338793","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_relation_with_charm_libraries","Test basic functionality of database relation interface."
"passed","Sun May 12 01:39:24 UTC 2024","Sun May 12 01:39:29 UTC 2024","5044","tests.integration","test_charm","","","","test_logrotate","Verify that logs will be rotated."
"passed","Sun May 12 01:52:03 UTC 2024","Sun May 12 01:55:14 UTC 2024","191655","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_scaling","Check these relations all work when scaling pgbouncer."
