"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 02 01:32:46 UTC 2024","Tue Jul 02 01:33:38 UTC 2024","52611","tests.integration","test_charm","","","","test_build_and_deploy","Build and deploy pgbouncer charm."
"passed","Tue Jul 02 01:40:07 UTC 2024","Tue Jul 02 01:40:09 UTC 2024","2165","tests.integration","test_upgrade","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Tue Jul 02 01:32:55 UTC 2024","Tue Jul 02 01:37:41 UTC 2024","286509","tests.integration","test_trust","","","","test_build_and_deploy","Test the deployment of the charm."
"passed","Tue Jul 02 01:41:12 UTC 2024","Tue Jul 02 01:41:42 UTC 2024","30145","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_an_application_can_request_multiple_databases","Test that an application can request additional databases using the same interface."
"passed","Tue Jul 02 01:37:38 UTC 2024","Tue Jul 02 01:37:40 UTC 2024","2044","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_admin_permissions","Test admin permissions."
"passed","Tue Jul 02 01:33:03 UTC 2024","Tue Jul 02 01:34:12 UTC 2024","68649","tests.integration.relations","test_peers","","","","test_deploy_at_scale",""
"passed","Tue Jul 02 01:37:36 UTC 2024","Tue Jul 02 01:37:37 UTC 2024","1020","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_readonly_reads","Check we can read things in readonly."
"passed","Tue Jul 02 01:37:35 UTC 2024","Tue Jul 02 01:37:36 UTC 2024","1177","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_version","Check version is accurate."
"passed","Tue Jul 02 01:40:09 UTC 2024","Tue Jul 02 01:43:36 UTC 2024","207090","tests.integration","test_upgrade","","","","test_upgrade_from_edge",""
"passed","Tue Jul 02 01:37:34 UTC 2024","Tue Jul 02 01:37:35 UTC 2024","1019","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_usage","Check we can update and delete things."
